#	a	b	c
	0.0	0.0	0.0
	1000.0	0.08571428571428572	0.4258216666666667
	2000.0	0.3142857142857143	0.3641091666666667
	3000.0	0.3142857142857143	0.6464244444444445
	4000.0	0.3142857142857143	0.962249722222222
	5000.0	0.3142857142857143	0.859521111111111
	6000.0	0.3142857142857143	0.5436958333333333
	7000.0	0.3142857142857143	0.8479219444444444
	8000.0	0.3142857142857143	0.698938611111111
	9000.0	0.3142857142857143	0.698938611111111
	10000.0	0.3142857142857143	0.6714486111111111
	11000.0	0.3142857142857143	0.8243463888888888
	12000.0	0.3142857142857143	0.6371530555555556
	13000.0	0.3142857142857143	0.6371530555555556
	14000.0	0.3142857142857143	0.6371530555555556
	15000.0	0.3142857142857143	0.6371530555555556
	16000.0	0.3142857142857143	0.6371530555555556
	17000.0	0.3142857142857143	0.6371530555555556
	18000.0	0.3142857142857143	0.6371530555555556
	19000.0	0.3142857142857143	0.6371530555555556
	20000.0	0.3142857142857143	0.6371530555555556
	21000.0	0.08571428571428572	0.777415
	22000.0	0.08571428571428572	0.777415
	23000.0	0.08571428571428572	0.777415
	24000.0	0.08571428571428572	0.777415
	25000.0	0.08571428571428572	0.777415
	26000.0	0.08571428571428572	0.777415
	27000.0	0.08571428571428572	0.777415
	28000.0	0.08571428571428572	0.777415
	29000.0	0.08571428571428572	0.39713
	30000.0	0.08571428571428572	0.39713
	31000.0	0.0	0.0
	32000.0	0.0	0.0
	33000.0	0.0	0.0
	34000.0	0.0	0.0
	35000.0	0.0	0.0
	36000.0	0.0	0.0
	37000.0	0.0	0.0
	38000.0	0.0	0.0
	39000.0	0.0	0.0
	40000.0	0.0	0.0
	41000.0	0.0	0.0
	42000.0	0.0	0.0
	43000.0	0.0	0.0
	44000.0	0.0	0.0
	45000.0	0.0	0.0
	46000.0	0.0	0.0
	47000.0	0.0	0.0
	48000.0	0.0	0.0
	49000.0	0.0	0.0
	50000.0	0.0	0.0
	51000.0	0.0	0.0
	52000.0	0.0	0.0
	53000.0	0.0	0.0
	54000.0	0.0	0.0
	55000.0	0.0	0.0
	56000.0	0.0	0.0
	57000.0	0.0	0.0
	58000.0	0.0	0.0
	59000.0	0.0	0.0
	60000.0	0.0	0.0
	61000.0	0.0	0.0
	62000.0	0.0	0.0
	63000.0	0.0	0.0
	64000.0	0.0	0.0
	65000.0	0.0	0.0
	66000.0	0.0	0.0
	67000.0	0.0	0.0
	68000.0	0.0	0.0
	69000.0	0.0	0.0
	70000.0	0.0	0.0
	71000.0	0.0	0.0
	72000.0	0.0	0.0
	73000.0	0.0	0.0
	74000.0	0.0	0.0
	75000.0	0.0	0.0
